CP108849.region024 vs CP109126.region002
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OH828_33925  PRJNA747871_OG442_04585  0.73      0.83      
PRJNA747871_OH828_33930  PRJNA747871_OG442_04580  0.69      0.79      
PRJNA747871_OH828_33935  PRJNA747871_OG442_04575  0.56      0.68      
PRJNA747871_OH828_33940  PRJNA747871_OG442_04570  0.58      0.69      
PRJNA747871_OH828_33945  PRJNA747871_OG442_04565  0.57      0.67      
PRJNA747871_OH828_33950  PRJNA747871_OG442_04560  0.74      0.84      
PRJNA747871_OH828_33955  PRJNA747871_OG442_04555  0.69      0.80      
PRJNA747871_OH828_33960  PRJNA747871_OG442_04550  0.56      0.69      
PRJNA747871_OH828_33965  PRJNA747871_OG442_04545  0.75      0.84      
PRJNA747871_OH828_33970  PRJNA747871_OG442_04540  0.76      0.83      

CP109368.region026 vs CP109522.region026
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OH828_33850  PRJNA747871_OIF37_33880  0.99      1.00      
PRJNA747871_OH828_33855  PRJNA747871_OIF37_33885  0.97      0.98      
PRJNA747871_OH828_33860  PRJNA747871_OIF37_33890  1.00      1.00      
PRJNA747871_OH828_33865  PRJNA747871_OIF37_33895  1.00      1.00      
PRJNA747871_OH828_33870  PRJNA747871_OIF37_33900  0.98      0.99      
PRJNA747871_OH828_33875  PRJNA747871_OIF37_33905  0.63      0.63      
PRJNA747871_OH828_33885  PRJNA747871_OIF37_33910  0.97      0.97      
PRJNA747871_OH828_33890  PRJNA747871_OIF37_33915  1.00      1.00      
PRJNA747871_OH828_33895  PRJNA747871_OIF37_33920  1.00      1.00      
PRJNA747871_OH828_33900  PRJNA747871_OIF37_33925  1.00      1.00      
PRJNA747871_OH828_33905  PRJNA747871_OIF37_33930  1.00      1.00      
PRJNA747871_OH828_33910  PRJNA747871_OIF37_33935  1.00      1.00      
PRJNA747871_OH828_33915  PRJNA747871_OIF37_33940  1.00      1.00      
PRJNA747871_OH828_33920  PRJNA747871_OIF37_33945  1.00      1.00      
PRJNA747871_OH828_33925  PRJNA747871_OIF37_33950  0.99      0.99      
PRJNA747871_OH828_33930  PRJNA747871_OIF37_33955  1.00      1.00      
PRJNA747871_OH828_33935  PRJNA747871_OIF37_33960  1.00      1.00      
PRJNA747871_OH828_33940  PRJNA747871_OIF37_33965  1.00      1.00      
PRJNA747871_OH828_33945  PRJNA747871_OIF37_33970  1.00      1.00      
PRJNA747871_OH828_33950  PRJNA747871_OIF37_33975  0.99      1.00      
PRJNA747871_OH828_33955  PRJNA747871_OIF37_33980  1.00      1.00      
PRJNA747871_OH828_33960  PRJNA747871_OIF37_33985  1.00      1.00      
PRJNA747871_OH828_33965  PRJNA747871_OIF37_33990  0.99      0.99      
PRJNA747871_OH828_33970  PRJNA747871_OIF37_33995  1.00      1.00      
PRJNA747871_OH828_33975  PRJNA747871_OIF37_34000  1.00      1.00      
PRJNA747871_OH828_33980  PRJNA747871_OIF37_34005  0.99      1.00      
PRJNA747871_OH828_33985  PRJNA747871_OIF37_34010  1.00      1.00      
PRJNA747871_OH828_33990  PRJNA747871_OIF37_34015  0.99      1.00      
PRJNA747871_OH828_33995  PRJNA747871_OIF37_34020  0.99      1.00      
PRJNA747871_OH828_34000  PRJNA747871_OIF37_34025  0.99      0.99      
PRJNA747871_OH828_34005  PRJNA747871_OIF37_34030  0.99      0.99      
PRJNA747871_OH828_34010  PRJNA747871_OIF37_34035  1.00      1.00      
OH828_34015              OIF37_34040              1.00      1.00      
PRJNA747871_OH828_34020  PRJNA747871_OIF37_34045  1.00      1.00      
PRJNA747871_OH828_34025  PRJNA747871_OIF37_34050  1.00      1.00      
OH828_34030              OIF37_34055              0.98      0.99      
OH828_34035              OIF37_34060              0.30      0.30      
PRJNA747871_OH828_34040  PRJNA747871_OIF37_34065  1.00      1.00      
OH828_34045              OIF37_34070              0.98      0.98      
OH828_34050              OIF37_34075              1.00      1.00      
OH828_34055              OIF37_34080              0.96      0.96      
PRJNA747871_OH828_34060  PRJNA747871_OIF37_34085  0.99      1.00      
PRJNA747871_OH828_34065  PRJNA747871_OIF37_34090  1.00      1.00      
PRJNA747871_OH828_34070  PRJNA747871_OIF37_34095  1.00      1.00      
PRJNA747871_OH828_34075  PRJNA747871_OIF37_34100  1.00      1.00      
PRJNA747871_OH828_34080  PRJNA747871_OIF37_34105  1.00      1.00      

CP109389.region010 vs CP109393.region010
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHA80_04270  PRJNA747871_OG443_04240  0.72      0.73      
PRJNA747871_OHA80_04275  PRJNA747871_OG443_04245  1.00      1.00      
PRJNA747871_OHA80_04280  PRJNA747871_OG443_04250  1.00      1.00      
PRJNA747871_OHA80_04285  PRJNA747871_OG443_04255  0.99      0.99      
PRJNA747871_OHA80_04290  PRJNA747871_OG443_04260  1.00      1.00      
PRJNA747871_OHA80_04295  PRJNA747871_OG443_04265  0.99      0.99      
PRJNA747871_OHA80_04300  PRJNA747871_OG443_04270  1.00      1.00      
PRJNA747871_OHA80_04305  PRJNA747871_OG443_04275  0.99      0.99      
PRJNA747871_OHA80_04310  PRJNA747871_OG443_04280  1.00      1.00      
OHA80_04350              OG443_04290              0.88      0.88      
PRJNA747871_OHA80_04355  PRJNA747871_OG443_04295  0.99      1.00      
PRJNA747871_OHA80_04360  PRJNA747871_OG443_04300  1.00      1.00      
PRJNA747871_OHA80_04365  PRJNA747871_OG443_04305  1.00      1.00      
PRJNA747871_OHA80_04370  PRJNA747871_OG443_04310  1.00      1.00      
PRJNA747871_OHA80_04375  PRJNA747871_OG443_04315  0.99      0.99      
PRJNA747871_OHA80_04380  PRJNA747871_OG443_04320  1.00      1.00      
PRJNA747871_OHA80_04385  PRJNA747871_OG443_04325  1.00      1.00      
PRJNA747871_OHA80_04390  PRJNA747871_OG443_04330  1.00      1.00      
PRJNA747871_OHA80_04395  PRJNA747871_OG443_04335  1.00      1.00      
PRJNA747871_OHA80_04400  PRJNA747871_OG443_04340  1.00      1.00      
PRJNA747871_OHA80_04405  PRJNA747871_OG443_04345  1.00      1.00      
PRJNA747871_OHA80_04410  PRJNA747871_OG443_04350  1.00      1.00      
PRJNA747871_OHA80_04415  PRJNA747871_OG443_04355  0.99      0.99      
PRJNA747871_OHA80_04420  PRJNA747871_OG443_04360  1.00      1.00      
PRJNA747871_OHA80_04425  PRJNA747871_OG443_04365  1.00      1.00      
PRJNA747871_OHA80_04430  PRJNA747871_OG443_04370  0.95      0.95      
PRJNA747871_OHA80_04435  PRJNA747871_OG443_04375  1.00      1.00      
PRJNA747871_OHA80_04440  PRJNA747871_OG443_04380  1.00      1.00      
PRJNA747871_OHA80_04445  PRJNA747871_OG443_04385  1.00      1.00      
PRJNA747871_OHA80_04450  PRJNA747871_OG443_04390  1.00      1.00      
PRJNA747871_OHA80_04455  PRJNA747871_OG443_04395  1.00      1.00      
PRJNA747871_OHA80_04460  PRJNA747871_OG443_04400  0.99      0.99      
PRJNA747871_OHA80_04470  PRJNA747871_OG443_04415  1.00      1.00      
PRJNA747871_OHA80_04475  PRJNA747871_OG443_04420  0.99      0.99      
PRJNA747871_OHA80_04480  PRJNA747871_OG443_04425  1.00      1.00      

CP109389.region010 vs CP109421.region009
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHA80_04270  PRJNA747871_OG501_04490  1.00      1.00      
PRJNA747871_OHA80_04275  PRJNA747871_OG501_04495  1.00      1.00      
PRJNA747871_OHA80_04280  PRJNA747871_OG501_04500  1.00      1.00      
PRJNA747871_OHA80_04285  PRJNA747871_OG501_04505  1.00      1.00      
PRJNA747871_OHA80_04290  PRJNA747871_OG501_04510  1.00      1.00      
PRJNA747871_OHA80_04295  PRJNA747871_OG501_04515  1.00      1.00      
PRJNA747871_OHA80_04300  PRJNA747871_OG501_04520  0.72      0.76      
PRJNA747871_OHA80_04305  PRJNA747871_OG501_04525  0.99      0.99      
PRJNA747871_OHA80_04310  PRJNA747871_OG501_04530  1.00      1.00      
PRJNA747871_OHA80_04315  PRJNA747871_OG501_04535  1.00      1.00      
PRJNA747871_OHA80_04320  PRJNA747871_OG501_04540  1.00      1.00      
PRJNA747871_OHA80_04325  PRJNA747871_OG501_04545  0.98      0.98      
PRJNA747871_OHA80_04330  PRJNA747871_OG501_04550  0.99      0.99      
PRJNA747871_OHA80_04335  PRJNA747871_OG501_04555  0.98      0.98      
OHA80_04340              OG501_04560              0.99      0.99      
PRJNA747871_OHA80_04345  PRJNA747871_OG501_04565  0.58      0.63      
PRJNA747871_OHA80_04355  PRJNA747871_OG501_04575  0.99      1.00      
PRJNA747871_OHA80_04360  PRJNA747871_OG501_04580  1.00      1.00      
PRJNA747871_OHA80_04365  PRJNA747871_OG501_04585  0.94      0.94      
PRJNA747871_OHA80_04370  PRJNA747871_OG501_04590  1.00      1.00      
PRJNA747871_OHA80_04375  PRJNA747871_OG501_04595  0.99      0.99      
PRJNA747871_OHA80_04380  PRJNA747871_OG501_04600  1.00      1.00      
PRJNA747871_OHA80_04385  PRJNA747871_OG501_04605  1.00      1.00      
PRJNA747871_OHA80_04390  PRJNA747871_OG501_04610  0.99      0.99      
PRJNA747871_OHA80_04395  PRJNA747871_OG501_04615  1.00      1.00      
PRJNA747871_OHA80_04400  PRJNA747871_OG501_04620  1.00      1.00      
PRJNA747871_OHA80_04405  PRJNA747871_OG501_04625  1.00      1.00      
PRJNA747871_OHA80_04410  PRJNA747871_OG501_04630  1.00      1.00      
PRJNA747871_OHA80_04415  PRJNA747871_OG501_04635  0.99      0.99      
PRJNA747871_OHA80_04420  PRJNA747871_OG501_04640  1.00      1.00      
PRJNA747871_OHA80_04425  PRJNA747871_OG501_04645  1.00      1.00      
PRJNA747871_OHA80_04430  PRJNA747871_OG501_04650  0.90      0.90      
PRJNA747871_OHA80_04435  PRJNA747871_OG501_04655  1.00      1.00      
PRJNA747871_OHA80_04440  PRJNA747871_OG501_04660  1.00      1.00      
PRJNA747871_OHA80_04445  PRJNA747871_OG501_04665  1.00      1.00      
PRJNA747871_OHA80_04450  PRJNA747871_OG501_04670  0.93      0.95      
PRJNA747871_OHA80_04455  PRJNA747871_OG501_04675  0.97      0.98      
PRJNA747871_OHA80_04460  PRJNA747871_OG501_04680  0.99      0.99      
PRJNA747871_OHA80_04470  PRJNA747871_OG501_04690  0.99      0.99      
PRJNA747871_OHA80_04475  PRJNA747871_OG501_04695  0.99      1.00      
PRJNA747871_OHA80_04480  PRJNA747871_OG501_04700  1.00      1.00      

CP109389.region010 vs CP109483.region024
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHA80_04270  PRJNA747871_OG275_33600  0.96      0.96      
PRJNA747871_OHA80_04275  PRJNA747871_OG275_33595  0.98      1.00      
PRJNA747871_OHA80_04280  PRJNA747871_OG275_33590  0.99      0.99      
PRJNA747871_OHA80_04285  PRJNA747871_OG275_33585  0.99      0.99      
PRJNA747871_OHA80_04290  PRJNA747871_OG275_33580  1.00      1.00      
PRJNA747871_OHA80_04295  PRJNA747871_OG275_33575  0.98      0.99      
PRJNA747871_OHA80_04300  PRJNA747871_OG275_33570  0.72      0.76      
PRJNA747871_OHA80_04305  PRJNA747871_OG275_33565  0.99      0.99      
PRJNA747871_OHA80_04310  PRJNA747871_OG275_33560  1.00      1.00      
PRJNA747871_OHA80_04315  PRJNA747871_OG275_33555  0.99      0.99      
PRJNA747871_OHA80_04320  PRJNA747871_OG275_33550  1.00      1.00      
PRJNA747871_OHA80_04325  PRJNA747871_OG275_33545  0.97      0.97      
PRJNA747871_OHA80_04330  PRJNA747871_OG275_33540  1.00      1.00      
PRJNA747871_OHA80_04335  PRJNA747871_OG275_33535  0.98      0.98      
OHA80_04340              OG275_33530              0.46      0.49      
PRJNA747871_OHA80_04345  PRJNA747871_OG275_33525  1.00      1.00      
OHA80_04350              OG275_33520              1.00      1.00      
PRJNA747871_OHA80_04355  PRJNA747871_OG275_33515  1.00      1.00      
PRJNA747871_OHA80_04360  PRJNA747871_OG275_33510  1.00      1.00      
PRJNA747871_OHA80_04365  PRJNA747871_OG275_33505  1.00      1.00      
PRJNA747871_OHA80_04370  PRJNA747871_OG275_33500  1.00      1.00      
PRJNA747871_OHA80_04375  PRJNA747871_OG275_33495  1.00      1.00      
PRJNA747871_OHA80_04380  PRJNA747871_OG275_33490  1.00      1.00      
PRJNA747871_OHA80_04385  PRJNA747871_OG275_33485  1.00      1.00      
PRJNA747871_OHA80_04390  PRJNA747871_OG275_33480  0.99      1.00      
PRJNA747871_OHA80_04395  PRJNA747871_OG275_33475  1.00      1.00      
PRJNA747871_OHA80_04400  PRJNA747871_OG275_33470  1.00      1.00      
PRJNA747871_OHA80_04405  PRJNA747871_OG275_33465  1.00      1.00      
PRJNA747871_OHA80_04410  PRJNA747871_OG275_33460  1.00      1.00      
PRJNA747871_OHA80_04415  PRJNA747871_OG275_33455  0.99      0.99      
PRJNA747871_OHA80_04420  PRJNA747871_OG275_33450  1.00      1.00      
PRJNA747871_OHA80_04425  PRJNA747871_OG275_33445  1.00      1.00      
PRJNA747871_OHA80_04430  PRJNA747871_OG275_33440  0.96      0.96      
PRJNA747871_OHA80_04435  PRJNA747871_OG275_33435  1.00      1.00      
PRJNA747871_OHA80_04440  PRJNA747871_OG275_33430  1.00      1.00      
PRJNA747871_OHA80_04445  PRJNA747871_OG275_33425  1.00      1.00      
PRJNA747871_OHA80_04450  PRJNA747871_OG275_33420  0.93      0.95      
PRJNA747871_OHA80_04455  PRJNA747871_OG275_33415  0.87      0.87      
PRJNA747871_OHA80_04460  PRJNA747871_OG275_33410  0.99      0.99      
PRJNA747871_OHA80_04470  PRJNA747871_OG275_33395  1.00      1.00      
PRJNA747871_OHA80_04475  PRJNA747871_OG275_33390  1.00      1.00      
PRJNA747871_OHA80_04480  PRJNA747871_OG275_33385  1.00      1.00      

CP109389.region010 vs CP109495.region010
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHA80_04270  PRJNA747871_OG442_04440  0.94      0.94      
PRJNA747871_OHA80_04275  PRJNA747871_OG442_04445  0.99      0.99      
PRJNA747871_OHA80_04280  PRJNA747871_OG442_04450  1.00      1.00      
PRJNA747871_OHA80_04285  PRJNA747871_OG442_04455  0.99      0.99      
PRJNA747871_OHA80_04290  PRJNA747871_OG442_04460  1.00      1.00      
PRJNA747871_OHA80_04295  PRJNA747871_OG442_04465  0.98      0.99      
PRJNA747871_OHA80_04300  PRJNA747871_OG442_04470  0.96      0.96      
PRJNA747871_OHA80_04305  PRJNA747871_OG442_04475  0.99      1.00      
PRJNA747871_OHA80_04310  PRJNA747871_OG442_04480  1.00      1.00      
PRJNA747871_OHA80_04315  PRJNA747871_OG442_04485  0.59      0.59      
PRJNA747871_OHA80_04320  PRJNA747871_OG442_04495  1.00      1.00      
PRJNA747871_OHA80_04325  PRJNA747871_OG442_04500  0.98      0.98      
PRJNA747871_OHA80_04330  PRJNA747871_OG442_04505  1.00      1.00      
PRJNA747871_OHA80_04335  PRJNA747871_OG442_04510  0.98      0.98      
OHA80_04340              PRJNA747871_OG442_04515  0.46      0.49      
PRJNA747871_OHA80_04345  PRJNA747871_OG442_04520  0.58      0.64      
PRJNA747871_OHA80_04355  PRJNA747871_OG442_04530  0.99      1.00      
PRJNA747871_OHA80_04360  PRJNA747871_OG442_04535  1.00      1.00      
PRJNA747871_OHA80_04365  PRJNA747871_OG442_04540  1.00      1.00      
PRJNA747871_OHA80_04370  PRJNA747871_OG442_04545  1.00      1.00      
PRJNA747871_OHA80_04375  PRJNA747871_OG442_04550  0.99      0.99      
PRJNA747871_OHA80_04380  PRJNA747871_OG442_04555  1.00      1.00      
PRJNA747871_OHA80_04385  PRJNA747871_OG442_04560  1.00      1.00      
PRJNA747871_OHA80_04390  PRJNA747871_OG442_04565  1.00      1.00      
PRJNA747871_OHA80_04395  PRJNA747871_OG442_04570  1.00      1.00      
PRJNA747871_OHA80_04400  PRJNA747871_OG442_04575  0.99      1.00      
PRJNA747871_OHA80_04405  PRJNA747871_OG442_04580  1.00      1.00      
PRJNA747871_OHA80_04410  PRJNA747871_OG442_04585  1.00      1.00      
PRJNA747871_OHA80_04415  PRJNA747871_OG442_04590  0.99      0.99      
PRJNA747871_OHA80_04420  PRJNA747871_OG442_04595  1.00      1.00      
PRJNA747871_OHA80_04425  PRJNA747871_OG442_04600  1.00      1.00      
PRJNA747871_OHA80_04430  PRJNA747871_OG442_04605  0.96      0.96      
PRJNA747871_OHA80_04435  PRJNA747871_OG442_04610  1.00      1.00      
PRJNA747871_OHA80_04440  PRJNA747871_OG442_04615  1.00      1.00      
PRJNA747871_OHA80_04445  PRJNA747871_OG442_04620  1.00      1.00      
PRJNA747871_OHA80_04450  PRJNA747871_OG442_04625  0.65      0.67      
PRJNA747871_OHA80_04455  PRJNA747871_OG442_04630  1.00      1.00      
PRJNA747871_OHA80_04460  PRJNA747871_OG442_04635  0.99      0.99      
PRJNA747871_OHA80_04470  PRJNA747871_OG442_04650  1.00      1.00      
PRJNA747871_OHA80_04475  PRJNA747871_OG442_04655  0.99      1.00      
PRJNA747871_OHA80_04480  PRJNA747871_OG442_04660  1.00      1.00      

CP109389.region010 vs CP109522.region026
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHA80_04365  PRJNA747871_OIF37_33995  0.75      0.83      
PRJNA747871_OHA80_04370  PRJNA747871_OIF37_33990  0.75      0.84      
PRJNA747871_OHA80_04375  PRJNA747871_OIF37_33985  0.56      0.69      
PRJNA747871_OHA80_04380  PRJNA747871_OIF37_33980  0.70      0.80      
PRJNA747871_OHA80_04385  PRJNA747871_OIF37_33975  0.74      0.84      
PRJNA747871_OHA80_04390  PRJNA747871_OIF37_33970  0.56      0.67      
PRJNA747871_OHA80_04395  PRJNA747871_OIF37_33965  0.58      0.69      
PRJNA747871_OHA80_04400  PRJNA747871_OIF37_33960  0.56      0.68      
PRJNA747871_OHA80_04405  PRJNA747871_OIF37_33955  0.69      0.79      
PRJNA747871_OHA80_04410  PRJNA747871_OIF37_33950  0.73      0.83      
PRJNA747871_OHA80_04415  PRJNA747871_OIF37_33945  0.75      0.85      
PRJNA747871_OHA80_04420  PRJNA747871_OIF37_33940  0.78      0.89      
PRJNA747871_OHA80_04420  PRJNA747871_OIF37_33945  0.31      0.50      
PRJNA747871_OHA80_04425  PRJNA747871_OIF37_33935  0.46      0.62      
PRJNA747871_OHA80_04430  PRJNA747871_OIF37_33930  0.77      0.85      
PRJNA747871_OHA80_04435  PRJNA747871_OIF37_33925  0.70      0.88      
PRJNA747871_OHA80_04440  PRJNA747871_OIF37_33920  0.81      0.88      
PRJNA747871_OHA80_04445  PRJNA747871_OIF37_33915  0.80      0.88      

CP109393.region010 vs CP109421.region009
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG443_04240  PRJNA747871_OG501_04490  0.72      0.73      
PRJNA747871_OG443_04245  PRJNA747871_OG501_04495  1.00      1.00      
PRJNA747871_OG443_04250  PRJNA747871_OG501_04500  0.99      1.00      
PRJNA747871_OG443_04255  PRJNA747871_OG501_04505  0.99      0.99      
PRJNA747871_OG443_04260  PRJNA747871_OG501_04510  1.00      1.00      
PRJNA747871_OG443_04265  PRJNA747871_OG501_04515  0.99      0.99      
PRJNA747871_OG443_04270  PRJNA747871_OG501_04520  0.72      0.76      
PRJNA747871_OG443_04275  PRJNA747871_OG501_04525  0.99      1.00      
PRJNA747871_OG443_04280  PRJNA747871_OG501_04530  1.00      1.00      
PRJNA747871_OG443_04295  PRJNA747871_OG501_04575  1.00      1.00      
PRJNA747871_OG443_04300  PRJNA747871_OG501_04580  1.00      1.00      
PRJNA747871_OG443_04305  PRJNA747871_OG501_04585  0.94      0.94      
PRJNA747871_OG443_04310  PRJNA747871_OG501_04590  1.00      1.00      
PRJNA747871_OG443_04315  PRJNA747871_OG501_04595  1.00      1.00      
PRJNA747871_OG443_04320  PRJNA747871_OG501_04600  1.00      1.00      
PRJNA747871_OG443_04325  PRJNA747871_OG501_04605  1.00      1.00      
PRJNA747871_OG443_04330  PRJNA747871_OG501_04610  0.99      0.99      
PRJNA747871_OG443_04335  PRJNA747871_OG501_04615  1.00      1.00      
PRJNA747871_OG443_04340  PRJNA747871_OG501_04620  1.00      1.00      
PRJNA747871_OG443_04345  PRJNA747871_OG501_04625  1.00      1.00      
PRJNA747871_OG443_04350  PRJNA747871_OG501_04630  1.00      1.00      
PRJNA747871_OG443_04355  PRJNA747871_OG501_04635  1.00      1.00      
PRJNA747871_OG443_04360  PRJNA747871_OG501_04640  1.00      1.00      
PRJNA747871_OG443_04365  PRJNA747871_OG501_04645  1.00      1.00      
PRJNA747871_OG443_04370  PRJNA747871_OG501_04650  0.94      0.94      
PRJNA747871_OG443_04375  PRJNA747871_OG501_04655  1.00      1.00      
PRJNA747871_OG443_04380  PRJNA747871_OG501_04660  1.00      1.00      
PRJNA747871_OG443_04385  PRJNA747871_OG501_04665  1.00      1.00      
PRJNA747871_OG443_04390  PRJNA747871_OG501_04670  0.93      0.95      
PRJNA747871_OG443_04395  PRJNA747871_OG501_04675  0.97      0.98      
PRJNA747871_OG443_04400  PRJNA747871_OG501_04680  0.99      0.99      
PRJNA747871_OG443_04415  PRJNA747871_OG501_04690  0.99      0.99      
PRJNA747871_OG443_04420  PRJNA747871_OG501_04695  0.99      1.00      
PRJNA747871_OG443_04425  PRJNA747871_OG501_04700  1.00      1.00      

CP109393.region010 vs CP109483.region024
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG443_04240  PRJNA747871_OG275_33600  0.71      0.72      
PRJNA747871_OG443_04245  PRJNA747871_OG275_33595  0.98      0.99      
PRJNA747871_OG443_04250  PRJNA747871_OG275_33590  0.99      1.00      
PRJNA747871_OG443_04255  PRJNA747871_OG275_33585  0.99      0.99      
PRJNA747871_OG443_04260  PRJNA747871_OG275_33580  1.00      1.00      
PRJNA747871_OG443_04265  PRJNA747871_OG275_33575  0.98      0.99      
PRJNA747871_OG443_04270  PRJNA747871_OG275_33570  0.72      0.76      
PRJNA747871_OG443_04275  PRJNA747871_OG275_33565  1.00      1.00      
PRJNA747871_OG443_04280  PRJNA747871_OG275_33560  1.00      1.00      
OG443_04290              OG275_33520              0.88      0.88      
PRJNA747871_OG443_04295  PRJNA747871_OG275_33515  0.99      1.00      
PRJNA747871_OG443_04300  PRJNA747871_OG275_33510  1.00      1.00      
PRJNA747871_OG443_04305  PRJNA747871_OG275_33505  1.00      1.00      
PRJNA747871_OG443_04310  PRJNA747871_OG275_33500  1.00      1.00      
PRJNA747871_OG443_04315  PRJNA747871_OG275_33495  0.99      0.99      
PRJNA747871_OG443_04320  PRJNA747871_OG275_33490  1.00      1.00      
PRJNA747871_OG443_04325  PRJNA747871_OG275_33485  0.99      1.00      
PRJNA747871_OG443_04330  PRJNA747871_OG275_33480  0.99      1.00      
PRJNA747871_OG443_04335  PRJNA747871_OG275_33475  1.00      1.00      
PRJNA747871_OG443_04340  PRJNA747871_OG275_33470  1.00      1.00      
PRJNA747871_OG443_04345  PRJNA747871_OG275_33465  1.00      1.00      
PRJNA747871_OG443_04350  PRJNA747871_OG275_33460  1.00      1.00      
PRJNA747871_OG443_04355  PRJNA747871_OG275_33455  0.99      0.99      
PRJNA747871_OG443_04360  PRJNA747871_OG275_33450  1.00      1.00      
PRJNA747871_OG443_04365  PRJNA747871_OG275_33445  1.00      1.00      
PRJNA747871_OG443_04370  PRJNA747871_OG275_33440  1.00      1.00      
PRJNA747871_OG443_04375  PRJNA747871_OG275_33435  1.00      1.00      
PRJNA747871_OG443_04380  PRJNA747871_OG275_33430  1.00      1.00      
PRJNA747871_OG443_04385  PRJNA747871_OG275_33425  1.00      1.00      
PRJNA747871_OG443_04390  PRJNA747871_OG275_33420  0.93      0.95      
PRJNA747871_OG443_04395  PRJNA747871_OG275_33415  0.87      0.87      
PRJNA747871_OG443_04400  PRJNA747871_OG275_33410  0.99      0.99      
OG443_04405              OG275_33405              0.93      0.93      
PRJNA747871_OG443_04415  PRJNA747871_OG275_33395  1.00      1.00      
PRJNA747871_OG443_04420  PRJNA747871_OG275_33390  0.99      0.99      
PRJNA747871_OG443_04425  PRJNA747871_OG275_33385  1.00      1.00      

CP109393.region010 vs CP109495.region010
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG443_04240  PRJNA747871_OG442_04440  0.73      0.74      
PRJNA747871_OG443_04245  PRJNA747871_OG442_04445  0.98      0.99      
PRJNA747871_OG443_04250  PRJNA747871_OG442_04450  0.99      1.00      
PRJNA747871_OG443_04255  PRJNA747871_OG442_04455  0.99      0.99      
PRJNA747871_OG443_04260  PRJNA747871_OG442_04460  0.99      0.99      
PRJNA747871_OG443_04265  PRJNA747871_OG442_04465  0.98      0.99      
PRJNA747871_OG443_04270  PRJNA747871_OG442_04470  0.96      0.96      
PRJNA747871_OG443_04275  PRJNA747871_OG442_04475  0.99      1.00      
PRJNA747871_OG443_04280  PRJNA747871_OG442_04480  1.00      1.00      
PRJNA747871_OG443_04295  PRJNA747871_OG442_04530  0.99      1.00      
PRJNA747871_OG443_04300  PRJNA747871_OG442_04535  1.00      1.00      
PRJNA747871_OG443_04305  PRJNA747871_OG442_04540  1.00      1.00      
PRJNA747871_OG443_04310  PRJNA747871_OG442_04545  1.00      1.00      
PRJNA747871_OG443_04315  PRJNA747871_OG442_04550  1.00      1.00      
PRJNA747871_OG443_04320  PRJNA747871_OG442_04555  1.00      1.00      
PRJNA747871_OG443_04325  PRJNA747871_OG442_04560  1.00      1.00      
PRJNA747871_OG443_04330  PRJNA747871_OG442_04565  1.00      1.00      
PRJNA747871_OG443_04335  PRJNA747871_OG442_04570  1.00      1.00      
PRJNA747871_OG443_04340  PRJNA747871_OG442_04575  0.99      1.00      
PRJNA747871_OG443_04345  PRJNA747871_OG442_04580  1.00      1.00      
PRJNA747871_OG443_04350  PRJNA747871_OG442_04585  1.00      1.00      
PRJNA747871_OG443_04355  PRJNA747871_OG442_04590  1.00      1.00      
PRJNA747871_OG443_04360  PRJNA747871_OG442_04595  1.00      1.00      
PRJNA747871_OG443_04365  PRJNA747871_OG442_04600  1.00      1.00      
PRJNA747871_OG443_04370  PRJNA747871_OG442_04605  1.00      1.00      
PRJNA747871_OG443_04375  PRJNA747871_OG442_04610  1.00      1.00      
PRJNA747871_OG443_04380  PRJNA747871_OG442_04615  1.00      1.00      
PRJNA747871_OG443_04385  PRJNA747871_OG442_04620  1.00      1.00      
PRJNA747871_OG443_04390  PRJNA747871_OG442_04625  0.65      0.67      
PRJNA747871_OG443_04395  PRJNA747871_OG442_04630  1.00      1.00      
PRJNA747871_OG443_04400  PRJNA747871_OG442_04635  0.99      0.99      
OG443_04405              OG442_04640              0.51      0.51      
PRJNA747871_OG443_04415  PRJNA747871_OG442_04650  1.00      1.00      
PRJNA747871_OG443_04420  PRJNA747871_OG442_04655  0.99      0.99      
PRJNA747871_OG443_04425  PRJNA747871_OG442_04660  1.00      1.00      

CP109393.region010 vs CP109522.region026
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG443_04305  PRJNA747871_OIF37_33995  0.75      0.83      
PRJNA747871_OG443_04310  PRJNA747871_OIF37_33990  0.75      0.84      
PRJNA747871_OG443_04315  PRJNA747871_OIF37_33985  0.56      0.69      
PRJNA747871_OG443_04320  PRJNA747871_OIF37_33980  0.70      0.80      
PRJNA747871_OG443_04325  PRJNA747871_OIF37_33975  0.74      0.84      
PRJNA747871_OG443_04330  PRJNA747871_OIF37_33970  0.57      0.67      
PRJNA747871_OG443_04335  PRJNA747871_OIF37_33965  0.58      0.69      
